,Close
2021-08-02 00:00:00-04:00,41.707996009960105
2021-08-03 00:00:00-04:00,39.211004276671716
2021-08-04 00:00:00-04:00,39.68691776313191
2021-08-05 00:00:00-04:00,38.56414112723387
2021-08-06 00:00:00-04:00,39.51317507744818
2021-08-09 00:00:00-04:00,38.81206802302191
2021-08-10 00:00:00-04:00,37.007672596011865
2021-08-11 00:00:00-04:00,38.62088836860572
2021-08-12 00:00:00-04:00,40.89447778571475
2021-08-13 00:00:00-04:00,40.74423129835897
2021-08-16 00:00:00-04:00,39.77528511093836
2021-08-17 00:00:00-04:00,38.49873360389313
2021-08-18 00:00:00-04:00,39.422584071938566
2021-08-19 00:00:00-04:00,36.75854196118331
2021-08-20 00:00:00-04:00,37.22615518803199
2021-08-23 00:00:00-04:00,36.20433791240613
2021-08-24 00:00:00-04:00,34.235688645844064
2021-08-25 00:00:00-04:00,33.41911196326553
2021-08-26 00:00:00-04:00,33.246067288829124
2021-08-27 00:00:00-04:00,31.76788039522392
2021-08-30 00:00:00-04:00,30.9563521627024
2021-08-31 00:00:00-04:00,30.20668299374519
2021-09-01 00:00:00-04:00,30.802517979511677
2021-09-02 00:00:00-04:00,30.17537582722941
2021-09-03 00:00:00-04:00,27.959860016915897
2021-09-06 00:00:00-04:00,27.44960697517937
2021-09-07 00:00:00-04:00,27.403812487912187
2021-09-08 00:00:00-04:00,26.083889765706783
2021-09-09 00:00:00-04:00,26.11591654606267
2021-09-10 00:00:00-04:00,25.067185864552695
2021-09-13 00:00:00-04:00,24.465309141770284
2021-09-14 00:00:00-04:00,24.375335568910224
2021-09-15 00:00:00-04:00,23.778217760686466
2021-09-16 00:00:00-04:00,23.62369326102857
2021-09-17 00:00:00-04:00,23.278255381595496
2021-09-20 00:00:00-04:00,23.697023463269822
2021-09-21 00:00:00-04:00,24.218475206244957
2021-09-22 00:00:00-04:00,25.75567005464113
2021-09-23 00:00:00-04:00,26.093790743824037
2021-09-24 00:00:00-04:00,25.02486780140132
2021-09-27 00:00:00-04:00,25.31602414878029
2021-09-28 00:00:00-04:00,24.144049370660106
2021-09-29 00:00:00-04:00,23.33443276025933
2021-09-30 00:00:00-04:00,22.51220420548284
2021-10-01 00:00:00-04:00,22.229596476562676
2021-10-04 00:00:00-04:00,23.060452828900598
2021-10-05 00:00:00-04:00,22.46270241000829
2021-10-06 00:00:00-04:00,22.202767921205147
