,Close
2021-08-02 00:00:00-04:00,96.76509863888617
2021-08-03 00:00:00-04:00,96.02698269285823
2021-08-04 00:00:00-04:00,96.29892906278737
2021-08-05 00:00:00-04:00,96.87749879860706
2021-08-06 00:00:00-04:00,95.38081866247192
2021-08-09 00:00:00-04:00,97.65590093252689
2021-08-10 00:00:00-04:00,96.65116295171795
2021-08-11 00:00:00-04:00,97.45220668483012
2021-08-12 00:00:00-04:00,101.05700407639064
2021-08-13 00:00:00-04:00,101.05719310206484
2021-08-16 00:00:00-04:00,101.75716117780952
2021-08-17 00:00:00-04:00,101.91951526132512
2021-08-18 00:00:00-04:00,106.78399376502689
2021-08-19 00:00:00-04:00,107.17549222677786
2021-08-20 00:00:00-04:00,109.20064984775765
2021-08-23 00:00:00-04:00,110.8665420447341
2021-08-24 00:00:00-04:00,107.44190059457986
2021-08-25 00:00:00-04:00,103.9311423489804
2021-08-26 00:00:00-04:00,102.70036435744963
2021-08-27 00:00:00-04:00,102.48442131233347
2021-08-30 00:00:00-04:00,101.72036420400819
2021-08-31 00:00:00-04:00,102.52810653823289
2021-09-01 00:00:00-04:00,105.35254385723923
2021-09-02 00:00:00-04:00,107.55130630066566
2021-09-03 00:00:00-04:00,105.52897074514051
2021-09-06 00:00:00-04:00,107.979318341308
2021-09-07 00:00:00-04:00,108.02349130376663
2021-09-08 00:00:00-04:00,110.03249995084194
2021-09-09 00:00:00-04:00,114.65089903956911
2021-09-10 00:00:00-04:00,114.6864124179851
2021-09-13 00:00:00-04:00,120.24562428738449
2021-09-14 00:00:00-04:00,116.96411545597324
2021-09-15 00:00:00-04:00,121.0496949598888
2021-09-16 00:00:00-04:00,119.27620438460909
2021-09-17 00:00:00-04:00,119.64460721353501
2021-09-20 00:00:00-04:00,120.55686597629894
2021-09-21 00:00:00-04:00,120.21932536755826
2021-09-22 00:00:00-04:00,118.06597002751909
2021-09-23 00:00:00-04:00,122.33023900236957
2021-09-24 00:00:00-04:00,123.84381681042865
2021-09-27 00:00:00-04:00,123.79390680159183
2021-09-28 00:00:00-04:00,127.35263352238519
2021-09-29 00:00:00-04:00,127.3465237001266
2021-09-30 00:00:00-04:00,128.46716350985318
2021-10-01 00:00:00-04:00,127.83637500267545
2021-10-04 00:00:00-04:00,125.73259288452954
2021-10-05 00:00:00-04:00,123.57007230737845
2021-10-06 00:00:00-04:00,118.37742937924564
2021-10-07 00:00:00-04:00,116.09454530446371
2021-10-08 00:00:00-04:00,116.3156014608065
