,Close
2021-08-02 00:00:00-04:00,310.67596343835197
2021-08-03 00:00:00-04:00,309.48725079570266
2021-08-04 00:00:00-04:00,308.7349791332963
2021-08-05 00:00:00-04:00,303.75179160889024
2021-08-06 00:00:00-04:00,305.9091034124287
2021-08-09 00:00:00-04:00,311.91278718844933
2021-08-10 00:00:00-04:00,309.10639931801364
2021-08-11 00:00:00-04:00,311.65506579964836
2021-08-12 00:00:00-04:00,313.7762080200869
2021-08-13 00:00:00-04:00,315.30910353204484
2021-08-16 00:00:00-04:00,312.9240480442472
2021-08-17 00:00:00-04:00,316.577503683303
2021-08-18 00:00:00-04:00,319.02575473870905
2021-08-19 00:00:00-04:00,315.7070223418147
2021-08-20 00:00:00-04:00,314.2287273435064
2021-08-23 00:00:00-04:00,319.10505887746905
2021-08-24 00:00:00-04:00,317.6407597436259
2021-08-25 00:00:00-04:00,318.3876442955588
2021-08-26 00:00:00-04:00,313.5727947829123
2021-08-27 00:00:00-04:00,309.97534708673095
2021-08-30 00:00:00-04:00,310.4832855880339
2021-08-31 00:00:00-04:00,300.82036400056955
2021-09-01 00:00:00-04:00,305.14572406581595
2021-09-02 00:00:00-04:00,306.69910926871245
2021-09-03 00:00:00-04:00,299.3493336606767
2021-09-06 00:00:00-04:00,296.0114745772301
2021-09-07 00:00:00-04:00,301.25005867045417
2021-09-08 00:00:00-04:00,304.04280107919703
2021-09-09 00:00:00-04:00,303.9419309857078
2021-09-10 00:00:00-04:00,306.99404869647253
2021-09-13 00:00:00-04:00,306.4694336484237
2021-09-14 00:00:00-04:00,309.6303317577514
2021-09-15 00:00:00-04:00,309.4432728349716
2021-09-16 00:00:00-04:00,308.64649633126055
2021-09-17 00:00:00-04:00,314.2561227223832
2021-09-20 00:00:00-04:00,314.7417137652878
2021-09-21 00:00:00-04:00,314.24208287398943
2021-09-22 00:00:00-04:00,318.0128168076468
2021-09-23 00:00:00-04:00,315.9665674646693
2021-09-24 00:00:00-04:00,313.649067330488
2021-09-27 00:00:00-04:00,314.87529061686155
2021-09-28 00:00:00-04:00,319.7263943874745
2021-09-29 00:00:00-04:00,328.4728057809126
2021-09-30 00:00:00-04:00,324.6410716884504
2021-10-01 00:00:00-04:00,327.08494345445183
2021-10-04 00:00:00-04:00,322.2907839601314
2021-10-05 00:00:00-04:00,328.02084533332044
2021-10-06 00:00:00-04:00,326.2471470694502
2021-10-07 00:00:00-04:00,329.50022764473636
2021-10-08 00:00:00-04:00,334.5320025840414
2021-10-11 00:00:00-04:00,332.3063773188356
2021-10-12 00:00:00-04:00,331.2104710482746
2021-10-13 00:00:00-04:00,333.64647557956147
