,Close
2021-08-02 00:00:00-04:00,317.8152520552803
2021-08-03 00:00:00-04:00,318.5132151598385
2021-08-04 00:00:00-04:00,321.2759412873077
2021-08-05 00:00:00-04:00,319.2949341615368
2021-08-06 00:00:00-04:00,317.55556660310106
2021-08-09 00:00:00-04:00,318.05511154526744
2021-08-10 00:00:00-04:00,320.74391158547206
2021-08-11 00:00:00-04:00,320.43621026959426
2021-08-12 00:00:00-04:00,319.18135426872755
2021-08-13 00:00:00-04:00,323.08472680480924
2021-08-16 00:00:00-04:00,322.81197320909615
2021-08-17 00:00:00-04:00,326.3308293801006
2021-08-18 00:00:00-04:00,325.87772883713086
2021-08-19 00:00:00-04:00,326.92457283076055
2021-08-20 00:00:00-04:00,332.05999386203433
2021-08-23 00:00:00-04:00,328.218215031651
2021-08-24 00:00:00-04:00,329.8015816088723
2021-08-25 00:00:00-04:00,331.4831692459269
2021-08-26 00:00:00-04:00,329.03164240540934
2021-08-27 00:00:00-04:00,330.513268145439
2021-08-30 00:00:00-04:00,323.6306288285903
2021-08-31 00:00:00-04:00,322.8195132756065
2021-09-01 00:00:00-04:00,320.085432535143
2021-09-02 00:00:00-04:00,312.941507591985
2021-09-03 00:00:00-04:00,309.8996817085954
2021-09-06 00:00:00-04:00,309.099690417041
2021-09-07 00:00:00-04:00,310.93104412057477
2021-09-08 00:00:00-04:00,313.1834422498344
2021-09-09 00:00:00-04:00,313.87998050962693
2021-09-10 00:00:00-04:00,310.4851585501427
2021-09-13 00:00:00-04:00,307.12187607254356
2021-09-14 00:00:00-04:00,306.9345298213251
2021-09-15 00:00:00-04:00,307.8946715645147
2021-09-16 00:00:00-04:00,309.2077123094674
2021-09-17 00:00:00-04:00,312.76689001182837
2021-09-20 00:00:00-04:00,307.09206492631455
2021-09-21 00:00:00-04:00,306.30010843674285
2021-09-22 00:00:00-04:00,306.2433103358406
2021-09-23 00:00:00-04:00,307.22210416444165
2021-09-24 00:00:00-04:00,306.80741000421204
2021-09-27 00:00:00-04:00,306.3394476687674
2021-09-28 00:00:00-04:00,303.3512453800404
2021-09-29 00:00:00-04:00,303.8552226299729
2021-09-30 00:00:00-04:00,301.28530172270354
2021-10-01 00:00:00-04:00,304.1503363929916
2021-10-04 00:00:00-04:00,299.91130859123604
2021-10-05 00:00:00-04:00,296.89978902827806
2021-10-06 00:00:00-04:00,300.90624540005916
2021-10-07 00:00:00-04:00,301.08181618351796
2021-10-08 00:00:00-04:00,298.8638224747722
2021-10-11 00:00:00-04:00,299.1408859486225
